Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
E04090	We do not need immigration from non-European or non-first-world countries 	against	['Migration', 'has', 'been', 'a', 'fact', 'of', 'history', 'and', 'successful', 'societies', 'have', 'found', 'ways', 'to', 'turn', 'migration', 'into', 'strength.', 'In', 'our', 'case', 'in', 'order', 'to', 'alleviate', 'the', 'current', 'challenge', 'in', 'the', 'long', 'term', 'we', 'need', 'to', 'alleviate', 'migration', 'pressure', 'by', 'making', 'it', 'attractive', 'for', 'migrants', 'to', 'stay', 'put', 'and', 'help', 'develop', 'their', 'own', 'countries.', 'Such', 'a', 'helpful', 'project,', 'a', 'European', 'Marshal', 'Plan', 'for', 'Africa', 'would', 'be', 'a', 'good', 'project', 'to', 'invest', 'in.', 'The', 'long-term', 'return', 'on', 'investment', 'would', 'be', 'more', 'than', 'financial:', 'A', 'friendly', 'neighbor', 'continent,', 'good', 'relationships,', 'access', 'to', 'the', 'African', 'market,', 'and', 'natural', 'resources.', 'That', 'is', 'not', 'a', 'short-term', 'fix.', 'And', 'there', 'is', 'no', 'short-term', 'fix.', 'We', 'have', 'to', 'play', 'the', 'long', 'game!']	1	0	0
E04110	The EU should immediately end the refugee deal with Turkey.	against	['Immigration', 'should', 'not', 'be', 'part', 'of', 'humanitarian', 'aid.', 'Humanitarian', 'aid', 'should', 'be', 'delivered', 'directly', 'to', 'Africa', '/', 'Asia.', 'The', 'Turkey', 'deal', 'should', 'eventually', 'be', 'abolished.']	1	0	0
E05016	The EU should put more pressure on the non-euro area member states to adopt the single currency	against	"['There', 'is', 'a', 'reason', 'why', 'these', 'states', ""don't"", 'want', 'to', 'join', 'the', 'common', 'currency:', 'their', 'economies', 'are', 'more', 'flexible', 'and', 'doing', 'far', 'better', 'without', 'it.', 'If', 'we', 'really', 'want', 'more', 'countries', 'to', 'start', 'using', 'the', 'euro,', 'we', 'need', 'to', 'make', 'the', 'euro', 'better,', 'not', 'pressure', 'or', 'force', 'others', 'into', 'our', 'inefficient', 'system.', '']"	1	0	0
E05026	We need to ensure improvements to the European Union's decision-making processes with increased transparency and accountability	against	['The', 'European', 'Parliament', 'in', 'its', 'current', 'form', 'is', 'completely', 'inadequate', 'at', 'representing', 'the', 'interests', 'of', 'all', 'citizens,', 'including', 'the', 'labor', 'force.', 'I', 'cannot', 'agree', 'to', 'give', 'it', 'more', 'power', 'until', 'it', 'is', 'ensured', 'that', 'the', 'MEPs', 'are', 'more', 'responsive', 'to', 'their', 'constituents.', 'Electing', 'them', 'from', 'individual', 'election', 'districts', '(not', 'lists)', 'and', 'reducing', 'their', 'mandate', 'to', '2-3', 'years', 'would', 'be', 'a', 'good', 'first', 'step.', '']	1	0	0
E05037	The EU must be confederal and not federal	against	['We', 'need', 'a', 'real', 'and', 'effective', 'European', 'democracy,', 'therefore,', 'a', 'European', 'Federation.']	1	1	0
E05039	We need to strengthen the participation of citizens in the design and processes of the EU	against	['First,', 'we', 'should', 'empower', 'people', 'more:', 'put', 'an', 'emphasis', 'on', 'education', 'and', 'build', 'a', 'control', 'mechanism', 'for', 'internet', 'propaganda,', 'e.g.', 'force', 'transparency', 'on', 'which', 'content', 'is', 'truly', 'human', 'and', 'which', 'is', 'sponsored', 'or', 'created', 'by', 'organizations', 'and', 'companies.', 'Second,', 'we', 'should', 'criminalize', 'deliberate', 'misinformation', 'properly.', 'Third,', 'we', 'should', 'restructure', 'the', 'representation', 'of', 'people', 'in', 'the', 'European', 'Union.', 'After', 'all', 'the', 'above-mentioned,', 'we', 'can', 'think', 'about', 'establishing', 'a', 'more', 'binding', 'role', 'of', 'petitions', 'to', 'the', 'European', 'Parliament.']	1	0	0
E05048	The president of the European Commission should be elected by the people of the EU	against	['In', 'Germany,', 'the', 'President', 'of', 'the', 'Executive', 'is', 'not', 'elected', 'by', 'the', 'people', 'directly', 'either.', 'The', 'reason', 'for', 'this', 'is', 'the', 'horrible', 'experience', 'during', 'the', 'Third', 'Reich.', 'The', 'Parliament', '-', 'as', 'the', 'only', 'constitutional', 'institution', 'being', 'directly', 'elected', '-', 'has', 'a', 'stronger', 'stand', 'if', 'the', 'President', 'is', 'not', 'elected', 'directly.', 'However', 'I', 'definitely', 'support,', 'that', 'the', 'Parliament', 'becomes', 'stronger', 'and', 'more', 'influential.', '']	1	1	0
E05062	Council meetings should be open to the public and the press	against	['It', 'would', 'render', 'the', 'meetings', 'useless', 'since', 'they', 'would', 'only', 'be', 'able', 'to', 'express', 'official', 'statements', 'and', 'instead', 'negotiate', 'new', 'ideas', 'without', 'pressure.']	1	0	0
E05066	Voting for European Parliament Elections should be mandatory	against	"['High', 'voter', 'turnout', 'is', 'usually', 'desirable,', 'but', ""it's"", 'a', 'symptom,', 'not', 'the', 'root', 'cause.', 'Forcing', 'people', 'to', 'go', 'to', 'the', 'polls', ""doesn't"", 'mean', 'they', 'will', 'make', 'more', 'informed', 'choices.', 'Besides,', 'voter', 'turnout', 'is', 'a', 'good', 'metric', 'that', 'tells', 'us', 'where', 'the', 'potential', 'problems', 'of', 'voter', 'disenfranchisement', 'are', 'which', 'is', 'the', 'first', 'step', 'to', 'addressing', 'them.']"	1	0	0
E05074	The president of the European Commission should be elected by the people of the EU	against	"['The', 'European', 'Commission', 'has', 'to', 'be', 'independent.', 'It', 'is', 'not', 'allowed', 'to', 'take', 'instructions', 'from', 'any', 'country,', 'lobby', 'group,', 'or', 'anyone', 'else.', 'An', 'elected', 'head', 'of', 'the', 'Commission', 'would', 'make', 'nonsense', 'of', 'the', 'principle', 'of', 'independence', 'that', 'is', 'vital', 'to', 'the', 'trust', 'in', 'the', ""Commission's"", 'job.', 'He', 'or', 'she', 'would', 'be', 'beholden', 'to', 'the', 'group', 'that', 'elected', 'him', 'or', 'her', 'and', 'make', 'the', 'job', 'impossible.']"	1	0	0
E05083	The President of the European Commission should be directly elected by direct universal suffrage	against	"['I', ""don't"", 'think', 'the', 'EU', 'needs', 'the', 'same', 'problem', 'as', 'France', 'where', 'the', 'elections', 'are', 'just', 'about', 'which', 'guy', 'people', 'should', 'select', 'and', 'which', 'candidate', 'looks', 'the', 'best', 'to', 'handle', 'the', 'position.', '']"	1	0	0
E05089	EU needs an action plan against digital addiction 	against	['Technology', 'brings', 'people', 'together', 'when', 'they', 'are', 'distant,', 'accelerates', 'bureaucratic', 'procedures,', 'it', 'allows', 'us', 'to', 'work', 'from', 'home', 'or', 'from', 'any', 'country', 'in', 'the', 'EU', 'or', 'outside.', 'It', 'allows', 'for', 'an', 'immense', 'flow', 'of', 'information', 'to', 'be', 'easily', 'accessible', 'to', 'us.', 'As', 'long', 'as', 'people', 'do', 'not', 'want', 'to', 'do', 'illegal', 'online', 'activities,', 'it', 'is', 'each', 'person’s', 'individual', 'decision', 'what', 'to', 'do', 'with', 'their', 'own', 'online', 'time', 'or', 'how', 'much', 'time', 'they', 'might', 'want', 'to', 'be', 'online.']	1	0	0
E05148	Coronavirus protection should be advertised on TV and social media	against	"[""That's"", 'a', 'terrible', 'idea.', 'The', 'government', 'propaganda', 'machine', 'is', 'already', 'going', 'at', 'full', 'steam.', 'Do', 'you', 'have', 'any', 'idea', 'what', 'the', 'psychological', 'impact', 'of', 'these', 'kinds', 'of', 'messages', 'is', 'when', 'you', 'blast', 'them', 'at', 'people', 'all', 'day', 'every', 'day', 'for', 'over', 'a', 'year?', '', 'Depression,', 'suicides,', 'and', 'domestic', 'violence', 'are', 'all', 'the', 'consequences', 'of', 'living', 'in', 'a', 'hopeless', 'and', 'high-stress', 'environment', 'for', 'a', 'protracted', 'period', 'of', 'time', 'and', 'are', 'at', 'record', 'levels', 'throughout', 'Europe.', 'In', 'this', 'entire', 'covid', 'crisis', 'the', 'so-called', ""'health"", ""experts'"", 'have', 'consequently', 'ignored', 'the', 'fact', 'that', 'your', 'mental', 'state', 'has', 'a', 'direct', 'influence', 'on', 'your', 'health.', 'i.e.:', 'If', ""you're"", 'stressed', 'out,', ""you're"", 'more', 'likely', 'to', 'get', 'sick.', 'Instead,', 'they', 'have', 'willfully', 'created', 'panic.', 'Just', 'like', 'your', 'ad', 'would.']"	1	0	0
E06011	The EU needs more effective policies to combat online hate speech	against	['I', 'have', 'advice', 'on', 'how', 'you', 'can', 'defend', 'against', 'anything', 'on', 'the', 'Internet.', 'Turn', 'it', 'OFF.', 'And', 'one', 'more', 'piece', 'of', 'advice,', 'try', 'to', 'study', 'something', 'about', 'freedom', 'and', 'responsibility,', 'they', 'are', 'not', 'just', 'mere', 'words.', 'Plato,', 'Socrates,', 'Hayek,', 'Borovský,', 'Auberon', 'Herbert,', 'Herbert', 'Spencer,', 'Roger', 'Scruton,', 'Ronald', 'Reagan', '(speeches),', 'Ben', 'Shapiro,', 'Jordan', 'Peterson', '...', 'There', 'are', 'texts', 'thousands', 'of', 'years', 'old', 'and', 'also', 'recent', 'books', '...', 'you', 'can', 'start', 'anywhere', 'you', 'wish', '...']	1	0	0
E06026	The EU should ensure a free, independent, and functioning judiciary in its Member States	against	"['The', 'administration', 'of', 'justice', 'is', 'a', 'member', 'state', 'competence.', 'Shadowy', 'attempts', 'by', 'federalist', 'institutions', 'to', 'enhance', 'their', 'influence', 'at', 'the', 'expense', 'of', 'the', 'sovereign', 'member', 'states', 'are', 'contrary', 'to', 'the', 'letter', 'of', 'the', 'EU', 'Treaties,', 'counter-productive,', 'and', 'have', 'contributed', 'greatly', 'to', 'the', 'crisis', 'of', 'the', 'EU', 'by', 'alienating', 'national', 'institutions.', 'This', 'is', 'especially', 'the', 'case', 'for', 'courts.', 'Several', 'member', ""states'"", 'high', 'courts', 'have', 'declared', 'the', 'ECJ', 'ultra', 'vires', '(acting', 'beyond', 'its', 'powers).', 'This', 'lawlessness', 'on', 'the', 'part', 'of', 'federalist', 'institutions', 'must', 'stop', 'with', 'immediate', 'effect,', 'and', 'we', 'must', 'reaffirm', 'the', 'principles', 'of', 'subsidiarity', 'and', 'conferral.', '']"	1	0	0
E07009	The EU needs tougher border protection	against	['Building', 'walls', 'is', 'a', 'sign', 'of', 'fear', 'and', 'weakness.']	1	0	0
E07014	There should be a common EU migration and asylum policy	against	['A', 'common', 'policy', 'is', 'a', 'completely', 'wrong', 'solution.', 'It', 'will', 'only', 'lead', 'to', 'the', 'fact', 'that', 'the', 'system', 'will', 'be', 'fully', 'implemented', 'on', 'the', 'terms', 'of', 'Sweden', 'and', 'Germany,', 'who', 'support', 'open', 'borders,', 'and', 'will', 'bring', 'down', 'the', 'entire', 'EU', 'and', 'the', 'traditional', 'welfare', 'states.']	1	0	0
E07034	We do not need immigration from non-European or non-first-world countries 	against	['Just', 'arguing', 'to', 'keep', 'migrants', 'out', 'is', 'very', 'shortsighted', 'and', 'unhistorical.', 'By', 'keeping', 'migrants', 'out,', 'migration', 'pressure', 'will', 'not', 'abate.', 'So', 'what', 'do', 'you', 'suggest', 'for', 'next', 'year,', '10', 'years', 'from', 'now?', '', '']	1	0	0
E07035	We do not need immigration from non-European or non-first-world countries 	against	['Migration', 'has', 'been', 'a', 'fact', 'of', 'history', 'and', 'successful', 'societies', 'have', 'found', 'ways', 'to', 'turn', 'migration', 'into', 'strength.', 'In', 'our', 'case', 'in', 'order', 'to', 'alleviate', 'the', 'current', 'challenge', 'in', 'the', 'long', 'term', 'we', 'need', 'to', 'alleviate', 'migration', 'pressure', 'by', 'making', 'it', 'attractive', 'for', 'migrants', 'to', 'stay', 'put', 'and', 'help', 'develop', 'their', 'own', 'countries.', 'Such', 'a', 'helpful', 'project,', 'a', 'European', 'Marshal', 'Plan', 'for', 'Africa', 'would', 'be', 'a', 'good', 'project', 'to', 'invest', 'in.', 'The', 'long-term', 'return', 'on', 'investment', 'would', 'be', 'more', 'than', 'financial:', 'A', 'friendly', 'neighbor', 'continent,', 'good', 'relationships,', 'access', 'to', 'the', 'African', 'market,', 'and', 'natural', 'resources.', 'That', 'is', 'not', 'a', 'short-term', 'fix.', 'And', 'there', 'is', 'no', 'short-term', 'fix.', 'We', 'have', 'to', 'play', 'the', 'long', 'game!']	1	0	1
E07051	We need a single immigration policy.	against	['What', 'we', 'are', 'now', 'seeing', 'are', 'the', 'first', 'waves', 'of', 'a', 'human', 'tsunami.', 'In', 'sub-Saharan', 'Africa,', 'over', 'years', 'the', 'population', 'will', 'have', 'grown', 'to', '2,0', 'billion.', '', 'That', 'is', 'more', 'than', 'the', 'people', 'who', 'live', 'in', 'the', 'EU', 'and', 'US', 'today.', '', 'At', 'the', 'same', 'time,', 'the', 'Population', 'in', 'the', 'EU', 'is', 'shrinking.', 'When', 'we', 'keep', 'the', 'border', 'open', 'the', 'EU', 'as', 'a', 'viable', 'society', 'will', 'disappear.', '', 'Not', 'much', 'of', 'a', 'future', 'for', 'the', 'young', 'Europeans.']	1	0	0
E07052	We need a better distribution of refugees	against	['The', 'key', 'to', 'successful', 'immigration', 'depends', 'upon', 'the', 'possibility', 'of', 'employment.', '', 'So', 'EU', 'members', 'are', 'to', 'decide', 'whom', 'they', 'want', 'to', 'admit.', '', '']	1	1	0
E07053	We need a better distribution of refugees	against	['Illegal', 'immigrants', 'have', 'to', 'be', 'returned', 'to', 'UN', 'refugee', 'camps.', '', '', '']	1	0	0
E07063	The EU should immediately end the refugee deal with Turkey.	against	['The', 'EU', 'leadership', 'fails', 'to', 'carry', 'out', 'its', 'fundamental', 'duties:', 'guard', 'its', 'border', 'and', 'protect', 'its', 'own', 'people.', 'Even', '30', 'years', 'after', 'Schengen', 'was', 'introduced.', '']	1	0	0
E07064	The EU should immediately end the refugee deal with Turkey.	against	['Immigration', 'should', 'not', 'be', 'part', 'of', 'humanitarian', 'aid.', 'Humanitarian', 'aid', 'should', 'be', 'delivered', 'directly', 'to', 'Africa', '/', 'Asia.', 'The', 'Turkey', 'deal', 'should', 'eventually', 'be', 'abolished.']	1	0	0
E07094	We need a better distribution of refugees.	against	['If', 'you', 'want', 'migrants,', 'invite', 'them', 'into', 'your', 'home.']	1	0	0
E07113	The EU should conclude an agreement with the United Kingdom and create together a European pillar of NATO	against	['Forty', 'years', 'of', 'UK', 'membership', 'in', 'the', 'European', 'Union', 'have', 'clearly', 'proven', 'that', 'it', 'is', 'not', 'a', 'good', 'idea', 'to', 'conclude', 'agreements', 'with', 'England.']	1	0	0
E07134	We don't need immigration from non-European or non-first-world countries. 	against	['What', 'are', 'you', '5?', 'And', 'what', 'do', 'you', 'mean', 'by', 'first-world?', 'Should', 'we', 'create', 'a', 'task', 'force', 'just', 'to', 'understand', 'what', 'countries', 'are', 'to', 'be', 'considered', 'the', 'first', 'world?', 'Is', 'it', 'the', 'money?', 'The', 'religion?', 'The', 'food?', 'Their', 'political', 'system?', 'And', 'then', 'reevaluate', 'each', 'year?', 'This', 'comment', 'is', 'plain', 'ignorant.', '']	1	0	0
E07159	 Foreign Policy at the EU level should be based on an absolute majority, not unanimity.	against	['Changing', 'the', 'EU', 'foreign', 'policy', 'voting', 'procedure', 'will', 'cause', 'serious', 'problems.']	1	0	0
E07183	We need an inclusive language for all citizens of the world: the Esperanto.	against	['If', 'there', 'are', 'language', 'problems,', 'we', 'need', 'to', 'work', 'on', 'national', 'integration', 'systems,', 'e.g.', 'in', 'France', 'where', 'English', 'is', 'being', 'thought', 'in', 'French.', 'language.']	1	0	0
E07185	We need an inclusive language for all citizens of the world: the Esperanto.	against	"['English', 'is', 'ideal', 'as', 'it', 'is', 'spoken', 'internationally', 'as', 'the', 'language', 'of', 'commerce,', 'travel,', 'and', 'political', 'exchange.', 'Esperanto', ""isn't.""]"	1	0	0
E07217	Every young European should be asked to go live in another country for 1 year at least	against	['If', 'young', 'Europeans', 'are', 'living', 'abroad', 'they', 'will', 'feel', 'racism', 'on', 'their', 'own', 'in', 'the', 'country', 'they', 'are', 'living', 'in.', '']	1	0	0
E07232	The EU should reduce its influence on its member states.	against	"['We', 'can', 'have', 'a', 'strong', 'federal', 'Europe', 'that', 'will', 'protect', 'the', 'rights', 'of', 'individuals', 'and', 'communities,', 'that', 'will', 'have', 'the', 'power', 'to', 'tackle', 'the', 'climate', 'emergency,', 'and', 'stand', 'up', 'to', 'other', 'superpowers.', ""Let's"", 'go', 'forward', 'and', 'make', 'the', 'EU', 'the', 'shared', 'home', 'that', 'we', 'all', 'want', 'to', 'live', 'in,', 'that', 'can', 'lead', 'the', 'world', 'in', 'dealing', 'with', 'the', 'problems', 'we', 'face', 'on', 'our', 'planet.', '', '']"	1	1	0
